,0
123,"[['x, y, z', '-x, -y, z', '-y, x, z', 'y, -x, z', '-x, y, -z', 'x, -y, -z', 'y, x, -z', '-y, -x, -z', '-x, -y, -z', 'x, y, -z', 'y, -x, -z', '-y, x, -z', 'x, -y, z', '-x, y, z', '-y, -x, z', 'y, x, z'], ['x, 1/2, z', '-x, 1/2, z', '1/2, x, z', '1/2, -x, z', '-x, 1/2, -z', 'x, 1/2, -z', '1/2, x, -z', '1/2, -x, -z'], ['x, 0, z', '-x, 0, z', '0, x, z', '0, -x, z', '-x, 0, -z', 'x, 0, -z', '0, x, -z', '0, -x, -z'], ['x, x, z', '-x, -x, z', '-x, x, z', 'x, -x, z', '-x, x, -z', 'x, -x, -z', 'x, x, -z', '-x, -x, -z'], ['x, y, 1/2', '-x, -y, 1/2', '-y, x, 1/2', 'y, -x, 1/2', '-x, y, 1/2', 'x, -y, 1/2', 'y, x, 1/2', '-y, -x, 1/2'], ['x, y, 0', '-x, -y, 0', '-y, x, 0', 'y, -x, 0', '-x, y, 0', 'x, -y, 0', 'y, x, 0', '-y, -x, 0'], ['x, 1/2, 1/2', '-x, 1/2, 1/2', '1/2, x, 1/2', '1/2, -x, 1/2'], ['x, 1/2, 0', '-x, 1/2, 0', '1/2, x, 0', '1/2, -x, 0'], ['x, 0, 1/2', '-x, 0, 1/2', '0, x, 1/2', '0, -x, 1/2'], ['x, 0, 0', '-x, 0, 0', '0, x, 0', '0, -x, 0'], ['x, x, 1/2', '-x, -x, 1/2', '-x, x, 1/2', 'x, -x, 1/2'], ['x, x, 0', '-x, -x, 0', '-x, x, 0', 'x, -x, 0'], ['0, 1/2, z', '1/2, 0, z', '0, 1/2, -z', '1/2, 0, -z'], ['1/2, 1/2, z', '1/2, 1/2, -z'], ['0, 0, z', '0, 0, -z'], ['0, 1/2, 0', '1/2, 0, 0'], ['0, 1/2, 1/2', '1/2, 0, 1/2'], ['1/2, 1/2, 1/2'], ['1/2, 1/2, 0'], ['0, 0, 1/2'], ['0, 0, 0']]"
124,"[['x, y, z', '-x, -y, z', '-y, x, z', 'y, -x, z', '-x, y, -z+1/2', 'x, -y, -z+1/2', 'y, x, -z+1/2', '-y, -x, -z+1/2', '-x, -y, -z', 'x, y, -z', 'y, -x, -z', '-y, x, -z', 'x, -y, z+1/2', '-x, y, z+1/2', '-y, -x, z+1/2', 'y, x, z+1/2'], ['x, y, 0', '-x, -y, 0', '-y, x, 0', 'y, -x, 0', '-x, y, 1/2', 'x, -y, 1/2', 'y, x, 1/2', '-y, -x, 1/2'], ['x, 1/2, 1/4', '-x, 1/2, 1/4', '1/2, x, 1/4', '1/2, -x, 1/4', '-x, 1/2, 3/4', 'x, 1/2, 3/4', '1/2, -x, 3/4', '1/2, x, 3/4'], ['x, 0, 1/4', '-x, 0, 1/4', '0, x, 1/4', '0, -x, 1/4', '-x, 0, 3/4', 'x, 0, 3/4', '0, -x, 3/4', '0, x, 3/4'], ['x, x, 1/4', '-x, -x, 1/4', '-x, x, 1/4', 'x, -x, 1/4', '-x, -x, 3/4', 'x, x, 3/4', 'x, -x, 3/4', '-x, x, 3/4'], ['0, 1/2, z', '1/2, 0, z', '0, 1/2, -z+1/2', '1/2, 0, -z+1/2', '0, 1/2, -z', '1/2, 0, -z', '0, 1/2, z+1/2', '1/2, 0, z+1/2'], ['1/2, 1/2, z', '1/2, 1/2, -z+1/2', '1/2, 1/2, -z', '1/2, 1/2, z+1/2'], ['0, 0, z', '0, 0, -z+1/2', '0, 0, -z', '0, 0, z+1/2'], ['0, 1/2, 1/4', '1/2, 0, 1/4', '0, 1/2, 3/4', '1/2, 0, 3/4'], ['0, 1/2, 0', '1/2, 0, 0', '0, 1/2, 1/2', '1/2, 0, 1/2'], ['1/2, 1/2, 0', '1/2, 1/2, 1/2'], ['1/2, 1/2, 1/4', '1/2, 1/2, 3/4'], ['0, 0, 0', '0, 0, 1/2'], ['0, 0, 1/4', '0, 0, 3/4']]"
125,"[['x, y, z', '-x+1/2, -y+1/2, z', '-y+1/2, x, z', 'y, -x+1/2, z', '-x+1/2, y, -z', 'x, -y+1/2, -z', 'y, x, -z', '-y+1/2, -x+1/2, -z', '-x, -y, -z', 'x+1/2, y+1/2, -z', 'y+1/2, -x, -z', '-y, x+1/2, -z', 'x+1/2, -y, z', '-x, y+1/2, z', '-y, -x, z', 'y+1/2, x+1/2, z'], ['x, -x, z', '-x+1/2, x+1/2, z', 'x+1/2, x, z', '-x, -x+1/2, z', '-x+1/2, -x, -z', 'x, x+1/2, -z', '-x, x, -z', 'x+1/2, -x+1/2, -z'], ['x, 1/4, 1/2', '-x+1/2, 1/4, 1/2', '1/4, x, 1/2', '1/4, -x+1/2, 1/2', '-x, 3/4, 1/2', 'x+1/2, 3/4, 1/2', '3/4, -x, 1/2', '3/4, x+1/2, 1/2'], ['x, 1/4, 0', '-x+1/2, 1/4, 0', '1/4, x, 0', '1/4, -x+1/2, 0', '-x, 3/4, 0', 'x+1/2, 3/4, 0', '3/4, -x, 0', '3/4, x+1/2, 0'], ['x, x, 1/2', '-x+1/2, -x+1/2, 1/2', '-x+1/2, x, 1/2', 'x, -x+1/2, 1/2', '-x, -x, 1/2', 'x+1/2, x+1/2, 1/2', 'x+1/2, -x, 1/2', '-x, x+1/2, 1/2'], ['x, x, 0', '-x+1/2, -x+1/2, 0', '-x+1/2, x, 0', 'x, -x+1/2, 0', '-x, -x, 0', 'x+1/2, x+1/2, 0', 'x+1/2, -x, 0', '-x, x+1/2, 0'], ['3/4, 1/4, z', '1/4, 3/4, z', '3/4, 1/4, -z', '1/4, 3/4, -z'], ['1/4, 1/4, z', '1/4, 1/4, -z', '3/4, 3/4, -z', '3/4, 3/4, z'], ['0, 0, 1/2', '1/2, 1/2, 1/2', '1/2, 0, 1/2', '0, 1/2, 1/2'], ['0, 0, 0', '1/2, 1/2, 0', '1/2, 0, 0', '0, 1/2, 0'], ['3/4, 1/4, 1/2', '1/4, 3/4, 1/2'], ['3/4, 1/4, 0', '1/4, 3/4, 0'], ['1/4, 1/4, 1/2', '3/4, 3/4, 1/2'], ['1/4, 1/4, 0', '3/4, 3/4, 0']]"
126,"[['x, y, z', '-x+1/2, -y+1/2, z', '-y+1/2, x, z', 'y, -x+1/2, z', '-x+1/2, y, -z+1/2', 'x, -y+1/2, -z+1/2', 'y, x, -z+1/2', '-y+1/2, -x+1/2, -z+1/2', '-x, -y, -z', 'x+1/2, y+1/2, -z', 'y+1/2, -x, -z', '-y, x+1/2, -z', 'x+1/2, -y, z+1/2', '-x, y+1/2, z+1/2', '-y, -x, z+1/2', 'y+1/2, x+1/2, z+1/2'], ['x, 3/4, 1/4', '-x+1/2, 3/4, 1/4', '3/4, x, 1/4', '3/4, -x+1/2, 1/4', '-x, 1/4, 3/4', 'x+1/2, 1/4, 3/4', '1/4, -x, 3/4', '1/4, x+1/2, 3/4'], ['x, 1/4, 1/4', '-x+1/2, 1/4, 1/4', '1/4, x, 1/4', '1/4, -x+1/2, 1/4', '-x, 3/4, 3/4', 'x+1/2, 3/4, 3/4', '3/4, -x, 3/4', '3/4, x+1/2, 3/4'], ['x, x, 1/4', '-x+1/2, -x+1/2, 1/4', '-x+1/2, x, 1/4', 'x, -x+1/2, 1/4', '-x, -x, 3/4', 'x+1/2, x+1/2, 3/4', 'x+1/2, -x, 3/4', '-x, x+1/2, 3/4'], ['1/4, 3/4, z', '3/4, 1/4, z', '1/4, 3/4, -z+1/2', '3/4, 1/4, -z+1/2', '3/4, 1/4, -z', '1/4, 3/4, -z', '3/4, 1/4, z+1/2', '1/4, 3/4, z+1/2'], ['0, 0, 0', '1/2, 1/2, 0', '1/2, 0, 0', '0, 1/2, 0', '1/2, 0, 1/2', '0, 1/2, 1/2', '0, 0, 1/2', '1/2, 1/2, 1/2'], ['1/4, 1/4, z', '1/4, 1/4, -z+1/2', '3/4, 3/4, -z', '3/4, 3/4, z+1/2'], ['1/4, 3/4, 0', '3/4, 1/4, 0', '1/4, 3/4, 1/2', '3/4, 1/4, 1/2'], ['1/4, 3/4, 3/4', '3/4, 1/4, 3/4', '3/4, 1/4, 1/4', '1/4, 3/4, 1/4'], ['1/4, 1/4, 3/4', '3/4, 3/4, 1/4'], ['1/4, 1/4, 1/4', '3/4, 3/4, 3/4']]"
127,"[['x, y, z', '-x, -y, z', '-y, x, z', 'y, -x, z', '-x+1/2, y+1/2, -z', 'x+1/2, -y+1/2, -z', 'y+1/2, x+1/2, -z', '-y+1/2, -x+1/2, -z', '-x, -y, -z', 'x, y, -z', 'y, -x, -z', '-y, x, -z', 'x+1/2, -y+1/2, z', '-x+1/2, y+1/2, z', '-y+1/2, -x+1/2, z', 'y+1/2, x+1/2, z'], ['x, x+1/2, z', '-x, -x+1/2, z', '-x+1/2, x, z', 'x+1/2, -x, z', '-x+1/2, x, -z', 'x+1/2, -x, -z', 'x, x+1/2, -z', '-x, -x+1/2, -z'], ['x, y, 1/2', '-x, -y, 1/2', '-y, x, 1/2', 'y, -x, 1/2', '-x+1/2, y+1/2, 1/2', 'x+1/2, -y+1/2, 1/2', 'y+1/2, x+1/2, 1/2', '-y+1/2, -x+1/2, 1/2'], ['x, y, 0', '-x, -y, 0', '-y, x, 0', 'y, -x, 0', '-x+1/2, y+1/2, 0', 'x+1/2, -y+1/2, 0', 'y+1/2, x+1/2, 0', '-y+1/2, -x+1/2, 0'], ['x, x+1/2, 1/2', '-x, -x+1/2, 1/2', '-x+1/2, x, 1/2', 'x+1/2, -x, 1/2'], ['x, x+1/2, 0', '-x, -x+1/2, 0', '-x+1/2, x, 0', 'x+1/2, -x, 0'], ['0, 1/2, z', '1/2, 0, z', '1/2, 0, -z', '0, 1/2, -z'], ['0, 0, z', '1/2, 1/2, -z', '0, 0, -z', '1/2, 1/2, z'], ['0, 1/2, 0', '1/2, 0, 0'], ['0, 1/2, 1/2', '1/2, 0, 1/2'], ['0, 0, 1/2', '1/2, 1/2, 1/2'], ['0, 0, 0', '1/2, 1/2, 0']]"
128,"[['x, y, z', '-x, -y, z', '-y, x, z', 'y, -x, z', '-x+1/2, y+1/2, -z+1/2', 'x+1/2, -y+1/2, -z+1/2', 'y+1/2, x+1/2, -z+1/2', '-y+1/2, -x+1/2, -z+1/2', '-x, -y, -z', 'x, y, -z', 'y, -x, -z', '-y, x, -z', 'x+1/2, -y+1/2, z+1/2', '-x+1/2, y+1/2, z+1/2', '-y+1/2, -x+1/2, z+1/2', 'y+1/2, x+1/2, z+1/2'], ['x, y, 0', '-x, -y, 0', '-y, x, 0', 'y, -x, 0', '-x+1/2, y+1/2, 1/2', 'x+1/2, -y+1/2, 1/2', 'y+1/2, x+1/2, 1/2', '-y+1/2, -x+1/2, 1/2'], ['x, x+1/2, 1/4', '-x, -x+1/2, 1/4', '-x+1/2, x, 1/4', 'x+1/2, -x, 1/4', '-x, -x+1/2, 3/4', 'x, x+1/2, 3/4', 'x+1/2, -x, 3/4', '-x+1/2, x, 3/4'], ['0, 1/2, z', '1/2, 0, z', '1/2, 0, -z+1/2', '0, 1/2, -z+1/2', '0, 1/2, -z', '1/2, 0, -z', '1/2, 0, z+1/2', '0, 1/2, z+1/2'], ['0, 0, z', '1/2, 1/2, -z+1/2', '0, 0, -z', '1/2, 1/2, z+1/2'], ['0, 1/2, 1/4', '1/2, 0, 1/4', '0, 1/2, 3/4', '1/2, 0, 3/4'], ['0, 1/2, 0', '1/2, 0, 0', '1/2, 0, 1/2', '0, 1/2, 1/2'], ['0, 0, 1/2', '1/2, 1/2, 0'], ['0, 0, 0', '1/2, 1/2, 1/2']]"
129,"[['x, y, z', '-x+1/2, -y+1/2, z', '-y+1/2, x, z', 'y, -x+1/2, z', '-x, y+1/2, -z', 'x+1/2, -y, -z', 'y+1/2, x+1/2, -z', '-y, -x, -z', '-x, -y, -z', 'x+1/2, y+1/2, -z', 'y+1/2, -x, -z', '-y, x+1/2, -z', 'x, -y+1/2, z', '-x+1/2, y, z', '-y+1/2, -x+1/2, z', 'y, x, z'], ['x, x, z', '-x+1/2, -x+1/2, z', '-x+1/2, x, z', 'x, -x+1/2, z', '-x, x+1/2, -z', 'x+1/2, -x, -z', 'x+1/2, x+1/2, -z', '-x, -x, -z'], ['1/4, y, z', '1/4, -y+1/2, z', '-y+1/2, 1/4, z', 'y, 1/4, z', '3/4, y+1/2, -z', '3/4, -y, -z', 'y+1/2, 3/4, -z', '-y, 3/4, -z'], ['x, -x, 1/2', '-x+1/2, x+1/2, 1/2', 'x+1/2, x, 1/2', '-x, -x+1/2, 1/2', '-x, x, 1/2', 'x+1/2, -x+1/2, 1/2', '-x+1/2, -x, 1/2', 'x, x+1/2, 1/2'], ['x, -x, 0', '-x+1/2, x+1/2, 0', 'x+1/2, x, 0', '-x, -x+1/2, 0', '-x, x, 0', 'x+1/2, -x+1/2, 0', '-x+1/2, -x, 0', 'x, x+1/2, 0'], ['3/4, 1/4, z', '1/4, 3/4, z', '1/4, 3/4, -z', '3/4, 1/4, -z'], ['0, 0, 1/2', '1/2, 1/2, 1/2', '1/2, 0, 1/2', '0, 1/2, 1/2'], ['0, 0, 0', '1/2, 1/2, 0', '1/2, 0, 0', '0, 1/2, 0'], ['1/4, 1/4, z', '3/4, 3/4, -z'], ['3/4, 1/4, 1/2', '1/4, 3/4, 1/2'], ['3/4, 1/4, 0', '1/4, 3/4, 0']]"
130,"[['x, y, z', '-x+1/2, -y+1/2, z', '-y+1/2, x, z', 'y, -x+1/2, z', '-x, y+1/2, -z+1/2', 'x+1/2, -y, -z+1/2', 'y+1/2, x+1/2, -z+1/2', '-y, -x, -z+1/2', '-x, -y, -z', 'x+1/2, y+1/2, -z', 'y+1/2, -x, -z', '-y, x+1/2, -z', 'x, -y+1/2, z+1/2', '-x+1/2, y, z+1/2', '-y+1/2, -x+1/2, z+1/2', 'y, x, z+1/2'], ['x, -x, 1/4', '-x+1/2, x+1/2, 1/4', 'x+1/2, x, 1/4', '-x, -x+1/2, 1/4', '-x, x, 3/4', 'x+1/2, -x+1/2, 3/4', '-x+1/2, -x, 3/4', 'x, x+1/2, 3/4'], ['3/4, 1/4, z', '1/4, 3/4, z', '1/4, 3/4, -z+1/2', '3/4, 1/4, -z+1/2', '1/4, 3/4, -z', '3/4, 1/4, -z', '3/4, 1/4, z+1/2', '1/4, 3/4, z+1/2'], ['0, 0, 0', '1/2, 1/2, 0', '1/2, 0, 0', '0, 1/2, 0', '0, 1/2, 1/2', '1/2, 0, 1/2', '1/2, 1/2, 1/2', '0, 0, 1/2'], ['1/4, 1/4, z', '3/4, 3/4, -z+1/2', '3/4, 3/4, -z', '1/4, 1/4, z+1/2'], ['3/4, 1/4, 0', '1/4, 3/4, 0', '1/4, 3/4, 1/2', '3/4, 1/4, 1/2'], ['3/4, 1/4, 1/4', '1/4, 3/4, 1/4', '1/4, 3/4, 3/4', '3/4, 1/4, 3/4']]"
131,"[['x, y, z', '-x, -y, z', '-y, x, z+1/2', 'y, -x, z+1/2', '-x, y, -z', 'x, -y, -z', 'y, x, -z+1/2', '-y, -x, -z+1/2', '-x, -y, -z', 'x, y, -z', 'y, -x, -z+1/2', '-y, x, -z+1/2', 'x, -y, z', '-x, y, z', '-y, -x, z+1/2', 'y, x, z+1/2'], ['x, y, 0', '-x, -y, 0', '-y, x, 1/2', 'y, -x, 1/2', '-x, y, 0', 'x, -y, 0', 'y, x, 1/2', '-y, -x, 1/2'], ['1/2, y, z', '1/2, -y, z', '-y, 1/2, z+1/2', 'y, 1/2, z+1/2', '1/2, y, -z', '1/2, -y, -z', 'y, 1/2, -z+1/2', '-y, 1/2, -z+1/2'], ['0, y, z', '0, -y, z', '-y, 0, z+1/2', 'y, 0, z+1/2', '0, y, -z', '0, -y, -z', 'y, 0, -z+1/2', '-y, 0, -z+1/2'], ['x, x, 1/4', '-x, -x, 1/4', '-x, x, 3/4', 'x, -x, 3/4', '-x, -x, 3/4', 'x, x, 3/4', 'x, -x, 1/4', '-x, x, 1/4'], ['x, 1/2, 0', '-x, 1/2, 0', '1/2, x, 1/2', '1/2, -x, 1/2'], ['x, 0, 1/2', '-x, 0, 1/2', '0, x, 0', '0, -x, 0'], ['x, 1/2, 1/2', '-x, 1/2, 1/2', '1/2, x, 0', '1/2, -x, 0'], ['x, 0, 0', '-x, 0, 0', '0, x, 1/2', '0, -x, 1/2'], ['0, 1/2, z', '1/2, 0, z+1/2', '0, 1/2, -z', '1/2, 0, -z+1/2'], ['1/2, 1/2, z', '1/2, 1/2, z+1/2', '1/2, 1/2, -z', '1/2, 1/2, -z+1/2'], ['0, 0, z', '0, 0, z+1/2', '0, 0, -z', '0, 0, -z+1/2'], ['1/2, 1/2, 1/4', '1/2, 1/2, 3/4'], ['0, 0, 1/4', '0, 0, 3/4'], ['0, 1/2, 1/2', '1/2, 0, 0'], ['0, 1/2, 0', '1/2, 0, 1/2'], ['1/2, 1/2, 0', '1/2, 1/2, 1/2'], ['0, 0, 0', '0, 0, 1/2']]"
132,"[['x, y, z', '-x, -y, z', '-y, x, z+1/2', 'y, -x, z+1/2', '-x, y, -z+1/2', 'x, -y, -z+1/2', 'y, x, -z', '-y, -x, -z', '-x, -y, -z', 'x, y, -z', 'y, -x, -z+1/2', '-y, x, -z+1/2', 'x, -y, z+1/2', '-x, y, z+1/2', '-y, -x, z', 'y, x, z'], ['x, x, z', '-x, -x, z', '-x, x, z+1/2', 'x, -x, z+1/2', '-x, x, -z+1/2', 'x, -x, -z+1/2', 'x, x, -z', '-x, -x, -z'], ['x, y, 0', '-x, -y, 0', '-y, x, 1/2', 'y, -x, 1/2', '-x, y, 1/2', 'x, -y, 1/2', 'y, x, 0', '-y, -x, 0'], ['x, 1/2, 1/4', '-x, 1/2, 1/4', '1/2, x, 3/4', '1/2, -x, 3/4', '-x, 1/2, 3/4', 'x, 1/2, 3/4', '1/2, -x, 1/4', '1/2, x, 1/4'], ['x, 0, 1/4', '-x, 0, 1/4', '0, x, 3/4', '0, -x, 3/4', '-x, 0, 3/4', 'x, 0, 3/4', '0, -x, 1/4', '0, x, 1/4'], ['0, 1/2, z', '1/2, 0, z+1/2', '0, 1/2, -z+1/2', '1/2, 0, -z', '0, 1/2, -z', '1/2, 0, -z+1/2', '0, 1/2, z+1/2', '1/2, 0, z'], ['x, x, 1/2', '-x, -x, 1/2', '-x, x, 0', 'x, -x, 0'], ['x, x, 0', '-x, -x, 0', '-x, x, 1/2', 'x, -x, 1/2'], ['1/2, 1/2, z', '1/2, 1/2, z+1/2', '1/2, 1/2, -z+1/2', '1/2, 1/2, -z'], ['0, 0, z', '0, 0, z+1/2', '0, 0, -z+1/2', '0, 0, -z'], ['0, 1/2, 0', '1/2, 0, 1/2', '0, 1/2, 1/2', '1/2, 0, 0'], ['0, 1/2, 1/4', '1/2, 0, 3/4', '0, 1/2, 3/4', '1/2, 0, 1/4'], ['1/2, 1/2, 1/4', '1/2, 1/2, 3/4'], ['1/2, 1/2, 0', '1/2, 1/2, 1/2'], ['0, 0, 1/4', '0, 0, 3/4'], ['0, 0, 0', '0, 0, 1/2']]"
133,"[['x, y, z', '-x+1/2, -y+1/2, z', '-y+1/2, x, z+1/2', 'y, -x+1/2, z+1/2', '-x+1/2, y, -z', 'x, -y+1/2, -z', 'y, x, -z+1/2', '-y+1/2, -x+1/2, -z+1/2', '-x, -y, -z', 'x+1/2, y+1/2, -z', 'y+1/2, -x, -z+1/2', '-y, x+1/2, -z+1/2', 'x+1/2, -y, z', '-x, y+1/2, z', '-y, -x, z+1/2', 'y+1/2, x+1/2, z+1/2'], ['x, x, 1/4', '-x+1/2, -x+1/2, 1/4', '-x+1/2, x, 3/4', 'x, -x+1/2, 3/4', '-x, -x, 3/4', 'x+1/2, x+1/2, 3/4', 'x+1/2, -x, 1/4', '-x, x+1/2, 1/4'], ['x, 1/4, 1/2', '-x+1/2, 1/4, 1/2', '1/4, x, 0', '1/4, -x+1/2, 0', '-x, 3/4, 1/2', 'x+1/2, 3/4, 1/2', '3/4, -x, 0', '3/4, x+1/2, 0'], ['x, 1/4, 0', '-x+1/2, 1/4, 0', '1/4, x, 1/2', '1/4, -x+1/2, 1/2', '-x, 3/4, 0', 'x+1/2, 3/4, 0', '3/4, -x, 1/2', '3/4, x+1/2, 1/2'], ['3/4, 1/4, z', '1/4, 3/4, z+1/2', '3/4, 1/4, -z', '1/4, 3/4, -z+1/2', '1/4, 3/4, -z', '3/4, 1/4, -z+1/2', '1/4, 3/4, z', '3/4, 1/4, z+1/2'], ['1/4, 1/4, z', '1/4, 1/4, z+1/2', '1/4, 1/4, -z', '1/4, 1/4, -z+1/2', '3/4, 3/4, -z', '3/4, 3/4, -z+1/2', '3/4, 3/4, z', '3/4, 3/4, z+1/2'], ['0, 0, 0', '1/2, 1/2, 0', '1/2, 0, 1/2', '0, 1/2, 1/2', '1/2, 0, 0', '0, 1/2, 0', '0, 0, 1/2', '1/2, 1/2, 1/2'], ['3/4, 1/4, 3/4', '1/4, 3/4, 1/4', '3/4, 1/4, 1/4', '1/4, 3/4, 3/4'], ['1/4, 1/4, 1/4', '1/4, 1/4, 3/4', '3/4, 3/4, 3/4', '3/4, 3/4, 1/4'], ['3/4, 1/4, 0', '1/4, 3/4, 1/2', '1/4, 3/4, 0', '3/4, 1/4, 1/2'], ['1/4, 1/4, 0', '1/4, 1/4, 1/2', '3/4, 3/4, 0', '3/4, 3/4, 1/2']]"
134,"[['x, y, z', '-x+1/2, -y+1/2, z', '-y+1/2, x, z+1/2', 'y, -x+1/2, z+1/2', '-x+1/2, y, -z+1/2', 'x, -y+1/2, -z+1/2', 'y, x, -z', '-y+1/2, -x+1/2, -z', '-x, -y, -z', 'x+1/2, y+1/2, -z', 'y+1/2, -x, -z+1/2', '-y, x+1/2, -z+1/2', 'x+1/2, -y, z+1/2', '-x, y+1/2, z+1/2', '-y, -x, z', 'y+1/2, x+1/2, z'], ['x, -x, z', '-x+1/2, x+1/2, z', 'x+1/2, x, z+1/2', '-x, -x+1/2, z+1/2', '-x+1/2, -x, -z+1/2', 'x, x+1/2, -z+1/2', '-x, x, -z', 'x+1/2, -x+1/2, -z'], ['x, x, 1/2', '-x+1/2, -x+1/2, 1/2', '-x+1/2, x, 0', 'x, -x+1/2, 0', '-x, -x, 1/2', 'x+1/2, x+1/2, 1/2', 'x+1/2, -x, 0', '-x, x+1/2, 0'], ['x, x, 0', '-x+1/2, -x+1/2, 0', '-x+1/2, x, 1/2', 'x, -x+1/2, 1/2', '-x, -x, 0', 'x+1/2, x+1/2, 0', 'x+1/2, -x, 1/2', '-x, x+1/2, 1/2'], ['x, 1/4, 1/4', '-x+1/2, 1/4, 1/4', '1/4, x, 3/4', '1/4, -x+1/2, 3/4', '-x, 3/4, 3/4', 'x+1/2, 3/4, 3/4', '3/4, -x, 1/4', '3/4, x+1/2, 1/4'], ['x, 1/4, 3/4', '-x+1/2, 1/4, 3/4', '1/4, x, 1/4', '1/4, -x+1/2, 1/4', '-x, 3/4, 1/4', 'x+1/2, 3/4, 1/4', '3/4, -x, 3/4', '3/4, x+1/2, 3/4'], ['1/4, 1/4, z', '1/4, 1/4, z+1/2', '1/4, 1/4, -z+1/2', '1/4, 1/4, -z', '3/4, 3/4, -z', '3/4, 3/4, -z+1/2', '3/4, 3/4, z+1/2', '3/4, 3/4, z'], ['3/4, 1/4, z', '1/4, 3/4, z+1/2', '3/4, 1/4, -z+1/2', '1/4, 3/4, -z'], ['0, 0, 0', '1/2, 1/2, 0', '1/2, 0, 1/2', '0, 1/2, 1/2'], ['0, 0, 1/2', '1/2, 1/2, 1/2', '1/2, 0, 0', '0, 1/2, 0'], ['1/4, 1/4, 0', '1/4, 1/4, 1/2', '3/4, 3/4, 0', '3/4, 3/4, 1/2'], ['1/4, 1/4, 1/4', '1/4, 1/4, 3/4', '3/4, 3/4, 3/4', '3/4, 3/4, 1/4'], ['3/4, 1/4, 1/4', '1/4, 3/4, 3/4'], ['1/4, 3/4, 1/4', '3/4, 1/4, 3/4']]"
135,"[['x, y, z', '-x, -y, z', '-y, x, z+1/2', 'y, -x, z+1/2', '-x+1/2, y+1/2, -z', 'x+1/2, -y+1/2, -z', 'y+1/2, x+1/2, -z+1/2', '-y+1/2, -x+1/2, -z+1/2', '-x, -y, -z', 'x, y, -z', 'y, -x, -z+1/2', '-y, x, -z+1/2', 'x+1/2, -y+1/2, z', '-x+1/2, y+1/2, z', '-y+1/2, -x+1/2, z+1/2', 'y+1/2, x+1/2, z+1/2'], ['x, y, 0', '-x, -y, 0', '-y, x, 1/2', 'y, -x, 1/2', '-x+1/2, y+1/2, 0', 'x+1/2, -y+1/2, 0', 'y+1/2, x+1/2, 1/2', '-y+1/2, -x+1/2, 1/2'], ['x, x+1/2, 1/4', '-x, -x+1/2, 1/4', '-x+1/2, x, 3/4', 'x+1/2, -x, 3/4', '-x, -x+1/2, 3/4', 'x, x+1/2, 3/4', 'x+1/2, -x, 1/4', '-x+1/2, x, 1/4'], ['0, 1/2, z', '1/2, 0, z+1/2', '1/2, 0, -z', '0, 1/2, -z+1/2', '0, 1/2, -z', '1/2, 0, -z+1/2', '1/2, 0, z', '0, 1/2, z+1/2'], ['0, 0, z', '0, 0, z+1/2', '1/2, 1/2, -z', '1/2, 1/2, -z+1/2', '0, 0, -z', '0, 0, -z+1/2', '1/2, 1/2, z', '1/2, 1/2, z+1/2'], ['0, 1/2, 1/4', '1/2, 0, 3/4', '0, 1/2, 3/4', '1/2, 0, 1/4'], ['0, 1/2, 0', '1/2, 0, 1/2', '1/2, 0, 0', '0, 1/2, 1/2'], ['0, 0, 1/4', '0, 0, 3/4', '1/2, 1/2, 3/4', '1/2, 1/2, 1/4'], ['0, 0, 0', '0, 0, 1/2', '1/2, 1/2, 0', '1/2, 1/2, 1/2']]"
136,"[['x, y, z', '-x, -y, z', '-y+1/2, x+1/2, z+1/2', 'y+1/2, -x+1/2, z+1/2', '-x+1/2, y+1/2, -z+1/2', 'x+1/2, -y+1/2, -z+1/2', 'y, x, -z', '-y, -x, -z', '-x, -y, -z', 'x, y, -z', 'y+1/2, -x+1/2, -z+1/2', '-y+1/2, x+1/2, -z+1/2', 'x+1/2, -y+1/2, z+1/2', '-x+1/2, y+1/2, z+1/2', '-y, -x, z', 'y, x, z'], ['x, x, z', '-x, -x, z', '-x+1/2, x+1/2, z+1/2', 'x+1/2, -x+1/2, z+1/2', '-x+1/2, x+1/2, -z+1/2', 'x+1/2, -x+1/2, -z+1/2', 'x, x, -z', '-x, -x, -z'], ['x, y, 0', '-x, -y, 0', '-y+1/2, x+1/2, 1/2', 'y+1/2, -x+1/2, 1/2', '-x+1/2, y+1/2, 1/2', 'x+1/2, -y+1/2, 1/2', 'y, x, 0', '-y, -x, 0'], ['0, 1/2, z', '0, 1/2, z+1/2', '1/2, 0, -z+1/2', '1/2, 0, -z', '0, 1/2, -z', '0, 1/2, -z+1/2', '1/2, 0, z+1/2', '1/2, 0, z'], ['x, -x, 0', '-x, x, 0', 'x+1/2, x+1/2, 1/2', '-x+1/2, -x+1/2, 1/2'], ['x, x, 0', '-x, -x, 0', '-x+1/2, x+1/2, 1/2', 'x+1/2, -x+1/2, 1/2'], ['0, 0, z', '1/2, 1/2, z+1/2', '1/2, 1/2, -z+1/2', '0, 0, -z'], ['0, 1/2, 1/4', '0, 1/2, 3/4', '1/2, 0, 1/4', '1/2, 0, 3/4'], ['0, 1/2, 0', '0, 1/2, 1/2', '1/2, 0, 1/2', '1/2, 0, 0'], ['0, 0, 1/2', '1/2, 1/2, 0'], ['0, 0, 0', '1/2, 1/2, 1/2']]"
